record_id,relative_path,folder_date,file_name,file_type,created_at,modified_at,fund_name_raw,fund_name_normalized,artifact_type_observed,work_observed,work_inferred,inference_basis,confidence,fund_match_status,fund_canonical_name,e2e_candidate,review_required,notes
FWO-0167,2026.06/0629/아이씨에프 제오십사호 투자조합_조합 계좌.pdf,0629,아이씨에프 제오십사호 투자조합_조합 계좌.pdf,pdf (application/pdf),2026-06-29T07:35:58.821Z,2026-06-29T07:35:58.216Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0168,2026.06/0629/아이씨에프 제오십오호 투자조합_조합 계좌.pdf,0629,아이씨에프 제오십오호 투자조합_조합 계좌.pdf,pdf (application/pdf),2026-06-29T07:35:54.492Z,2026-06-29T07:35:53.919Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0169,2026.06/0629/아이씨에프 제오십삼호 투자조합_조합 계좌.pdf,0629,아이씨에프 제오십삼호 투자조합_조합 계좌.pdf,pdf (application/pdf),2026-06-29T07:35:46.936Z,2026-06-29T07:35:46.470Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0170,2026.06/0626/파라마운트플래티넘투자조합_보안 카드.pdf,0626,파라마운트플래티넘투자조합_보안 카드.pdf,pdf (application/pdf),2026-06-26T08:48:10.547Z,2026-06-26T08:48:43.786Z,파라마운트플래티넘투자조합,파라마운트플래티넘투자조합,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,파라마운트플래티넘투자조합,보안카드 발급·수령,NO,
FWO-0171,2026.06/0626/KakaoTalk_20260626_174643237.jpg,0626,KakaoTalk_20260626_174643237.jpg,jpg (image/jpeg),2026-06-26T08:47:21.337Z,2026-06-26T08:47:20.497Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0172,2026.06/0626/파이오니어-제이더블유 신기술투자조합_보안카드.pdf,0626,파이오니어-제이더블유 신기술투자조합_보안카드.pdf,pdf (application/pdf),2026-06-26T07:03:10.261Z,2026-06-26T07:03:48.482Z,파이오니어-제이더블유 신기술투자조합,파이오니어-제이더블유 신기술투자조합,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,파이오니어-제이더블유 신기술투자조합,보안카드 발급·수령,NO,
FWO-0173,2026.06/0626/KakaoTalk_20260626_160155261.jpg,0626,KakaoTalk_20260626_160155261.jpg,jpg (image/jpeg),2026-06-26T07:02:25.410Z,2026-06-26T07:02:24.520Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0174,2026.06/0626/아이씨에프 제오십삼호 투자조합_조합 계좌.pdf,0626,아이씨에프 제오십삼호 투자조합_조합 계좌.pdf,pdf (application/pdf),2026-06-26T04:12:01.810Z,2026-06-26T04:12:00.886Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0175,2026.06/0626/아이씨에프 제오십이호 투자조합_조합 계좌.pdf,0626,아이씨에프 제오십이호 투자조합_조합 계좌.pdf,pdf (application/pdf),2026-06-26T04:11:56.739Z,2026-06-26T04:11:56.160Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0176,2026.06/0626/아이씨에프 제삼십칠호 투자조합_조합 계좌.pdf,0626,아이씨에프 제삼십칠호 투자조합_조합 계좌.pdf,pdf (application/pdf),2026-06-26T04:11:51.170Z,2026-06-26T04:11:50.531Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0177,2026.06/0626/피와이투 조합_조합 계좌.pdf,0626,피와이투 조합_조합 계좌.pdf,pdf (application/pdf),2026-06-26T03:42:09.568Z,2026-06-26T03:42:08.938Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0178,2026.06/0623/##합본_아이씨에프 제오십삼호 투자조합_계좌개설서류.pdf,0623,##합본_아이씨에프 제오십삼호 투자조합_계좌개설서류.pdf,pdf (application/pdf),2026-06-23T02:09:33.193Z,2026-06-26T06:52:52.361Z,아이씨에프 제오십삼호 투자조합,아이씨에프 제오십삼호 투자조합,SUBMISSION_PACKAGE,계좌개설 신청·제출서류,계좌개설 준비·신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,아이씨에프 제오십삼호 투자조합,계좌개설 준비·신청,NO,
FWO-0179,2026.06/0623/아이씨에프 제오십오호 투자조합_보안카드.pdf,0623,아이씨에프 제오십오호 투자조합_보안카드.pdf,pdf (application/pdf),2026-06-23T09:46:26.291Z,2026-06-23T09:46:41.353Z,아이씨에프 제오십오호 투자조합,아이씨에프 제오십오호 투자조합,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,아이씨에프 제오십오호 투자조합,보안카드 발급·수령,NO,
FWO-0180,2026.06/0623/아이씨에프 제오십사호 투자조합_보안카드.pdf,0623,아이씨에프 제오십사호 투자조합_보안카드.pdf,pdf (application/pdf),2026-06-23T09:45:46.979Z,2026-06-23T09:46:03.559Z,아이씨에프 제오십사호 투자조합,아이씨에프 제오십사호 투자조합,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,아이씨에프 제오십사호 투자조합,보안카드 발급·수령,NO,
FWO-0181,2026.06/0623/아이씨에프 제오십삼호 투자조합_보안카드.pdf,0623,아이씨에프 제오십삼호 투자조합_보안카드.pdf,pdf (application/pdf),2026-06-23T09:45:06.747Z,2026-06-23T09:45:27.082Z,아이씨에프 제오십삼호 투자조합,아이씨에프 제오십삼호 투자조합,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,아이씨에프 제오십삼호 투자조합,보안카드 발급·수령,NO,
FWO-0182,2026.06/0623/아이씨에프 제오십이호 투자조합_보안카드.pdf,0623,아이씨에프 제오십이호 투자조합_보안카드.pdf,pdf (application/pdf),2026-06-23T09:44:08.105Z,2026-06-23T09:44:22.489Z,아이씨에프 제오십이호 투자조합,아이씨에프 제오십이호 투자조합,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,아이씨에프 제오십이호 투자조합,보안카드 발급·수령,NO,
FWO-0183,2026.06/0623/아이씨에프 제오십일호 투자조합_보안카드.pdf,0623,아이씨에프 제오십일호 투자조합_보안카드.pdf,pdf (application/pdf),2026-06-23T09:43:35.416Z,2026-06-23T09:43:53.949Z,아이씨에프 제오십일호 투자조합,아이씨에프 제오십일호 투자조합,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,아이씨에프 제오십일호 투자조합,보안카드 발급·수령,NO,
FWO-0184,2026.06/0623/아이씨에프 제오십호 투자조합_보안카드.pdf,0623,아이씨에프 제오십호 투자조합_보안카드.pdf,pdf (application/pdf),2026-06-23T09:42:04.939Z,2026-06-23T09:42:25.844Z,아이씨에프 제오십호 투자조합,아이씨에프 제오십호 투자조합,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,아이씨에프 제오십호 투자조합,보안카드 발급·수령,NO,
FWO-0185,2026.06/0623/(작업용)피와이투조합_은행 서류_계좌개설서류.pdf,0623,(작업용)피와이투조합_은행 서류_계좌개설서류.pdf,pdf (application/pdf),2026-06-23T00:19:37.107Z,2026-06-23T06:54:27.296Z,피와이투조합,피와이투조합,SUBMISSION_PACKAGE,계좌개설 신청·제출서류,계좌개설 준비·신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,계좌개설 준비·신청,YES,FUND 마스터 일치 없음
FWO-0186,2026.06/0623/##합본_피와이투조합_은행 서류_계좌개설서류.pdf,0623,##합본_피와이투조합_은행 서류_계좌개설서류.pdf,pdf (application/pdf),2026-06-23T06:52:31.093Z,2026-06-23T06:53:45.601Z,피와이투조합,피와이투조합,SUBMISSION_PACKAGE,계좌개설 신청·제출서류,계좌개설 준비·신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,계좌개설 준비·신청,YES,FUND 마스터 일치 없음
FWO-0187,2026.06/0623/숙명-미라 농협안전계좌.pdf,0623,숙명-미라 농협안전계좌.pdf,pdf (application/pdf),2026-06-23T06:52:56.772Z,2026-06-23T06:52:56.405Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0188,2026.06/0623/피와이투조합_고유번호증.pdf,0623,피와이투조합_고유번호증.pdf,pdf (application/pdf),2026-06-23T05:54:18.773Z,2026-06-23T05:54:18.087Z,피와이투조합,피와이투조합,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0189,2026.06/0623/#유진-수이제네리스 AI 빅웨이브 벤처투자조합_고유번호증 접수증.pdf,0623,#유진-수이제네리스 AI 빅웨이브 벤처투자조합_고유번호증 접수증.pdf,pdf (application/pdf),2026-06-23T05:54:03.064Z,2026-06-23T05:54:02.404Z,유진-수이제네리스 AI 빅웨이브 벤처투자조합,유진-수이제네리스 AI 빅웨이브 벤처투자조합,RECEIPT,고유번호증 신청 접수증,기관 접수 완료 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0190,2026.06/0623/##합본_유진-수이제네리스 AI 빅웨이브 벤처투자조합_고유번호증 제출서류.pdf,0623,##합본_유진-수이제네리스 AI 빅웨이브 벤처투자조합_고유번호증 제출서류.pdf,pdf (application/pdf),2026-06-23T05:52:21.033Z,2026-06-23T05:52:47.534Z,유진-수이제네리스 AI 빅웨이브 벤처투자조합,유진-수이제네리스 AI 빅웨이브 벤처투자조합,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0191,2026.06/0623/MG-르네상스 레저 신기술투자조합 제1호_보안카드.pdf,0623,MG-르네상스 레저 신기술투자조합 제1호_보안카드.pdf,pdf (application/pdf),2026-06-23T03:19:21.843Z,2026-06-23T03:19:08.566Z,MG-르네상스 레저 신기술투자조합 제1호,MG-르네상스 레저 신기술투자조합 제1호,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,보안카드 발급·수령,YES,FUND 마스터 일치 없음
FWO-0192,2026.06/0623/테일프론티어투자조합2호_조합 계좌.pdf,0623,테일프론티어투자조합2호_조합 계좌.pdf,pdf (application/pdf),2026-06-23T02:58:58.872Z,2026-06-23T02:58:58.412Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0193,2026.06/0623/##합본_아이씨에프 제오십오호 투자조합_계좌개설서류.pdf,0623,##합본_아이씨에프 제오십오호 투자조합_계좌개설서류.pdf,pdf (application/pdf),2026-06-23T02:09:39.223Z,2026-06-23T02:05:16.366Z,아이씨에프 제오십오호 투자조합,아이씨에프 제오십오호 투자조합,SUBMISSION_PACKAGE,계좌개설 신청·제출서류,계좌개설 준비·신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,아이씨에프 제오십오호 투자조합,계좌개설 준비·신청,NO,
FWO-0194,2026.06/0623/##합본_아이씨에프 제오십사호 투자조합_계좌개설서류.pdf,0623,##합본_아이씨에프 제오십사호 투자조합_계좌개설서류.pdf,pdf (application/pdf),2026-06-23T02:09:38.543Z,2026-06-23T02:04:17.038Z,아이씨에프 제오십사호 투자조합,아이씨에프 제오십사호 투자조합,SUBMISSION_PACKAGE,계좌개설 신청·제출서류,계좌개설 준비·신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,아이씨에프 제오십사호 투자조합,계좌개설 준비·신청,NO,
FWO-0195,2026.06/0623/##합본_아이씨에프 제오십이호 투자조합_계좌개설서류.pdf,0623,##합본_아이씨에프 제오십이호 투자조합_계좌개설서류.pdf,pdf (application/pdf),2026-06-23T02:09:38.358Z,2026-06-23T02:03:08.550Z,아이씨에프 제오십이호 투자조합,아이씨에프 제오십이호 투자조합,SUBMISSION_PACKAGE,계좌개설 신청·제출서류,계좌개설 준비·신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,아이씨에프 제오십이호 투자조합,계좌개설 준비·신청,NO,
FWO-0196,2026.06/0625/유진-수이제네리스 AI 빅웨이브 벤처투자조합_보안카드.pdf,0625,유진-수이제네리스 AI 빅웨이브 벤처투자조합_보안카드.pdf,pdf (application/pdf),2026-06-25T08:40:20.794Z,2026-06-25T08:40:06.570Z,유진-수이제네리스 AI 빅웨이브 벤처투자조합,유진-수이제네리스 AI 빅웨이브 벤처투자조합,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,보안카드 발급·수령,YES,FUND 마스터 일치 없음
FWO-0197,2026.06/0625/KakaoTalk_20260625_151348188.jpg,0625,KakaoTalk_20260625_151348188.jpg,jpg (image/jpeg),2026-06-25T08:38:23.834Z,2026-06-25T08:38:23.010Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0198,2026.06/0625/파이오니어-제이더블유 신기술투자조합_고유번호증.pdf,0625,파이오니어-제이더블유 신기술투자조합_고유번호증.pdf,pdf (application/pdf),2026-06-25T08:35:59.056Z,2026-06-25T08:35:58.873Z,파이오니어-제이더블유 신기술투자조합,파이오니어-제이더블유 신기술투자조합,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,파이오니어-제이더블유 신기술투자조합,E2E-03 고유번호증 신규 신청,NO,
FWO-0199,2026.06/0625/파라마운트플래티넘투자조합_고유번호증.pdf,0625,파라마운트플래티넘투자조합_고유번호증.pdf,pdf (application/pdf),2026-06-25T08:35:45.081Z,2026-06-25T08:35:44.354Z,파라마운트플래티넘투자조합,파라마운트플래티넘투자조합,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,파라마운트플래티넘투자조합,E2E-03 고유번호증 신규 신청,NO,
FWO-0200,2026.06/0625/#파이오니어-제이더블유 신기술투자조합_보안카드 제출서류.pdf,0625,#파이오니어-제이더블유 신기술투자조합_보안카드 제출서류.pdf,pdf (application/pdf),2026-06-25T08:33:37.644Z,2026-06-25T08:33:37.133Z,파이오니어-제이더블유 신기술투자조합,파이오니어-제이더블유 신기술투자조합,SUBMISSION_PACKAGE,보안카드 신청서류,보안카드 발급 신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,파이오니어-제이더블유 신기술투자조합,보안카드 발급·수령,NO,
FWO-0201,2026.06/0625/#파라마운트플래티넘투자조합_보안카드 제출서류.pdf,0625,#파라마운트플래티넘투자조합_보안카드 제출서류.pdf,pdf (application/pdf),2026-06-25T08:33:33.206Z,2026-06-25T08:33:32.673Z,파라마운트플래티넘투자조합,파라마운트플래티넘투자조합,SUBMISSION_PACKAGE,보안카드 신청서류,보안카드 발급 신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,파라마운트플래티넘투자조합,보안카드 발급·수령,NO,
FWO-0202,2026.06/0624/피와이투 조합_보안카드.pdf,0624,피와이투 조합_보안카드.pdf,pdf (application/pdf),2026-06-24T09:37:41.149Z,2026-06-24T09:38:50.880Z,피와이투 조합,피와이투 조합,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,보안카드 발급·수령,YES,FUND 마스터 일치 없음
FWO-0203,2026.06/0624/피와이투 조합_보안카드.jpg,0624,피와이투 조합_보안카드.jpg,jpg (image/jpeg),2026-06-24T09:37:01.429Z,2026-06-24T09:37:00.517Z,피와이투 조합,피와이투 조합,SECURITY_CARD,보안카드,보안카드 발급·수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,보안카드 발급·수령,YES,FUND 마스터 일치 없음
FWO-0204,2026.06/0624/유진-수이제네리스 AI 빅웨이브 벤처투자조합_고유번호증.pdf,0624,유진-수이제네리스 AI 빅웨이브 벤처투자조합_고유번호증.pdf,pdf (application/pdf),2026-06-24T08:25:53.771Z,2026-06-24T08:25:52.959Z,유진-수이제네리스 AI 빅웨이브 벤처투자조합,유진-수이제네리스 AI 빅웨이브 벤처투자조합,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0205,2026.06/0624/#세원 개인투자조합 제1호_고유번호증(정정) 접수증.pdf,0624,#세원 개인투자조합 제1호_고유번호증(정정) 접수증.pdf,pdf (application/pdf),2026-06-24T08:23:21.606Z,2026-06-24T08:23:20.823Z,세원 개인투자조합 제1호,세원 개인투자조합 제1호,RECEIPT,고유번호증 정정 산출물,정정 접수 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,세원 개인투자조합 제1호,고유번호증 정정,NO,
FWO-0206,2026.06/0624/#파이오니어-제이더블유 신기술투자조합_고유번호증 접수증.pdf,0624,#파이오니어-제이더블유 신기술투자조합_고유번호증 접수증.pdf,pdf (application/pdf),2026-06-24T08:22:18.003Z,2026-06-24T08:22:17.257Z,파이오니어-제이더블유 신기술투자조합,파이오니어-제이더블유 신기술투자조합,RECEIPT,고유번호증 신청 접수증,기관 접수 완료 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,파이오니어-제이더블유 신기술투자조합,E2E-03 고유번호증 신규 신청,NO,
FWO-0207,2026.06/0624/#파라마운트플래티넘투자조합_고유번호증 접수증.pdf,0624,#파라마운트플래티넘투자조합_고유번호증 접수증.pdf,pdf (application/pdf),2026-06-24T08:19:48.721Z,2026-06-24T08:19:47.961Z,파라마운트플래티넘투자조합,파라마운트플래티넘투자조합,RECEIPT,고유번호증 신청 접수증,기관 접수 완료 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,파라마운트플래티넘투자조합,E2E-03 고유번호증 신규 신청,NO,
FWO-0208,2026.06/0624/##합본_파라마운트플래티넘투자조합_고유번호증 제출서류.pdf,0624,##합본_파라마운트플래티넘투자조합_고유번호증 제출서류.pdf,pdf (application/pdf),2026-06-24T08:18:32.842Z,2026-06-24T08:18:32.166Z,파라마운트플래티넘투자조합,파라마운트플래티넘투자조합,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,파라마운트플래티넘투자조합,E2E-03 고유번호증 신규 신청,NO,
FWO-0209,2026.06/0624/##합본_세원 개인투자조합 제1호_고유번호증(정정) 제출서류.pdf,0624,##합본_세원 개인투자조합 제1호_고유번호증(정정) 제출서류.pdf,pdf (application/pdf),2026-06-24T08:40:53.712Z,2026-06-24T08:18:21.294Z,세원 개인투자조합 제1호,세원 개인투자조합 제1호,RESULT_DOCUMENT,고유번호증 정정 산출물,정정 결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,세원 개인투자조합 제1호,고유번호증 정정,NO,
FWO-0210,2026.06/0624/#[보완서류] 55 개정 금융거래목적확인서(국문).pdf,0624,#[보완서류] 55 개정 금융거래목적확인서(국문).pdf,pdf (application/pdf),2026-06-24T08:05:10.198Z,2026-06-24T08:05:09.378Z,,,SUPPLEMENT,계좌개설 보완 산출물,계좌개설 보완 가능성,파일명·상대경로 메타데이터,MEDIUM,NOT_CHECKED,,계좌개설 보완,YES,
FWO-0211,2026.06/0624/#[보완서류] 54 개정 금융거래목적확인서(국문).pdf,0624,#[보완서류] 54 개정 금융거래목적확인서(국문).pdf,pdf (application/pdf),2026-06-24T08:05:03.452Z,2026-06-24T08:05:02.619Z,,,SUPPLEMENT,계좌개설 보완 산출물,계좌개설 보완 가능성,파일명·상대경로 메타데이터,MEDIUM,NOT_CHECKED,,계좌개설 보완,YES,
FWO-0212,2026.06/0624/#[보완서류] 53 개정 금융거래목적확인서(국문).pdf,0624,#[보완서류] 53 개정 금융거래목적확인서(국문).pdf,pdf (application/pdf),2026-06-24T08:04:56.776Z,2026-06-24T08:04:55.946Z,,,SUPPLEMENT,계좌개설 보완 산출물,계좌개설 보완 가능성,파일명·상대경로 메타데이터,MEDIUM,NOT_CHECKED,,계좌개설 보완,YES,
FWO-0213,2026.06/0624/#[보완서류] 52 개정 금융거래목적확인서(국문).pdf,0624,#[보완서류] 52 개정 금융거래목적확인서(국문).pdf,pdf (application/pdf),2026-06-24T08:04:49.379Z,2026-06-24T08:04:48.573Z,,,SUPPLEMENT,계좌개설 보완 산출물,계좌개설 보완 가능성,파일명·상대경로 메타데이터,MEDIUM,NOT_CHECKED,,계좌개설 보완,YES,
FWO-0214,2026.06/0624/#[보완서류] 51 개정 금융거래목적확인서(국문).pdf,0624,#[보완서류] 51 개정 금융거래목적확인서(국문).pdf,pdf (application/pdf),2026-06-24T08:04:44.001Z,2026-06-24T08:04:43.174Z,,,SUPPLEMENT,계좌개설 보완 산출물,계좌개설 보완 가능성,파일명·상대경로 메타데이터,MEDIUM,NOT_CHECKED,,계좌개설 보완,YES,
FWO-0215,2026.06/0624/##[보완 서류]합본_피와이투조합_은행 서류_계좌개설서류.pdf,0624,##[보완 서류]합본_피와이투조합_은행 서류_계좌개설서류.pdf,pdf (application/pdf),2026-06-24T06:29:12.546Z,2026-06-24T08:03:26.796Z,,,SUPPLEMENT,계좌개설 보완 산출물,계좌개설 보완 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_CHECKED,,계좌개설 보완,YES,
FWO-0216,2026.06/0624/#[보완서류] 37 개정 금융거래목적확인서(국문).pdf,0624,#[보완서류] 37 개정 금융거래목적확인서(국문).pdf,pdf (application/pdf),2026-06-24T08:01:57.708Z,2026-06-24T08:01:56.990Z,,,SUPPLEMENT,계좌개설 보완 산출물,계좌개설 보완 가능성,파일명·상대경로 메타데이터,MEDIUM,NOT_CHECKED,,계좌개설 보완,YES,
FWO-0217,2026.06/0624/엠지-르네상스 레저 신기술투자조합 제1호_명판.bmp,0624,엠지-르네상스 레저 신기술투자조합 제1호_명판.bmp,bmp (image/bmp),2026-06-24T08:13:26.961Z,2026-06-24T00:32:04.457Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0218,2026.06/0624/엠지-르네상스 레저 신기술투자조합 제1호_직인(사각인감).PNG,0624,엠지-르네상스 레저 신기술투자조합 제1호_직인(사각인감).PNG,png (image/png),2026-06-24T08:13:26.993Z,2026-06-24T00:31:57.525Z,,,UNCLASSIFIED,분류 불가,근거 부족,파일명·상대경로 메타데이터,UNCLASSIFIED,NOT_CHECKED,,,YES,파일명만으로 업무 분류 불가
FWO-0219,2026.06/0622/##합본_피와이투 조합_고유번호증 제출서류.pdf,0622,##합본_피와이투 조합_고유번호증 제출서류.pdf,pdf (application/pdf),2026-06-23T06:45:36.676Z,2026-06-23T06:51:41.562Z,피와이투 조합,피와이투 조합,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0220,2026.06/0622/(취합)테일프론티어투자조합2호 은행 보완 서류.pdf,0622,(취합)테일프론티어투자조합2호 은행 보완 서류.pdf,pdf (application/pdf),2026-06-22T07:19:49.540Z,2026-06-23T00:44:10.054Z,테일프론티어투자조합2호,테일프론티어투자조합2호,OTHER_BANK_ARTIFACT,은행 기타 산출물,은행 기타 업무 가능성,파일명·상대경로 메타데이터,MEDIUM,EXACT_1,테일프론티어투자조합2호,은행 기타 업무,NO,
FWO-0221,2026.06/0622/#피와이투 조합_고유번호증 접수증.pdf,0622,#피와이투 조합_고유번호증 접수증.pdf,pdf (application/pdf),2026-06-22T09:24:27.439Z,2026-06-22T09:39:46.254Z,피와이투 조합,피와이투 조합,RECEIPT,고유번호증 신청 접수증,기관 접수 완료 가능성,파일명·상대경로 메타데이터,CONFIRMED,NOT_FOUND,,E2E-03 고유번호증 신규 신청,YES,FUND 마스터 일치 없음
FWO-0222,2026.06/0622/#엠지-르네상스 레저 신기술투자조합 제1호_보안카드 신청서류.pdf,0622,#엠지-르네상스 레저 신기술투자조합 제1호_보안카드 신청서류.pdf,pdf (application/pdf),2026-06-22T07:24:19.833Z,2026-06-22T09:39:00.977Z,엠지-르네상스 레저 신기술투자조합 제1호,엠지-르네상스 레저 신기술투자조합 제1호,SUBMISSION_PACKAGE,보안카드 신청서류,보안카드 발급 신청 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,엠지-르네상스 레저 신기술투자조합 제1호,보안카드 발급·수령,NO,
FWO-0223,2026.06/0622/엠지-르네상스 레저 신기술투자조합 제1호_고유번호증.pdf,0622,엠지-르네상스 레저 신기술투자조합 제1호_고유번호증.pdf,pdf (application/pdf),2026-06-22T09:38:41.526Z,2026-06-22T09:38:40.810Z,엠지-르네상스 레저 신기술투자조합 제1호,엠지-르네상스 레저 신기술투자조합 제1호,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,엠지-르네상스 레저 신기술투자조합 제1호,E2E-03 고유번호증 신규 신청,NO,
FWO-0224,2026.06/0622/아이씨에프 제오십오호 투자조합_고유번호증.pdf,0622,아이씨에프 제오십오호 투자조합_고유번호증.pdf,pdf (application/pdf),2026-06-22T09:38:22.264Z,2026-06-22T09:38:21.501Z,아이씨에프 제오십오호 투자조합,아이씨에프 제오십오호 투자조합,RESULT_DOCUMENT,고유번호증 결과물,결과물 수령 가능성,파일명·상대경로 메타데이터,CONFIRMED,EXACT_1,아이씨에프 제오십오호 투자조합,E2E-03 고유번호증 신규 신청,NO,
